,PC1,PC2,PC3,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
22845,-32.71659566899281,8.525506893417532,-1.024969122888953,5,0,0,0,0,0,0,0,1,0,0,6,0,0,0,6,0,0,0,1,1,1,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
22846,-16.163246174036853,5.47870265760043,-2.8366336388650413,13,0,0,0,0,0,0,1,3,0,0,17,3,0,0,8,8,0,1,4,4,2,1,0,0,2,0,0,0,9,6,0,0,0,1,2,0,0,0,0,2,1
22847,-18.413736818618347,1.0798273885221226,4.440501550222299,11,0,0,0,0,0,0,1,1,3,0,16,6,0,0,8,3,0,2,8,5,6,5,0,0,4,1,0,0,5,6,0,0,0,1,1,0,0,0,0,0,0
22848,-32.37135283821218,-0.6928136717425912,14.391912270833926,0,0,0,0,0,1,2,0,0,6,0,9,6,2,0,0,0,0,2,12,6,3,3,1,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22849,-15.747540532702757,-0.48764600312082895,2.0042346654559515,14,0,0,0,0,0,0,0,0,4,0,18,6,1,0,6,6,0,2,8,4,4,4,0,0,4,2,0,0,6,6,0,0,0,0,2,0,0,0,0,0,0
22850,-12.655805036025164,-3.160002392242121,0.18040248108705226,16,0,0,0,0,1,0,1,1,2,0,21,8,2,0,6,6,0,4,6,4,2,1,0,1,6,2,0,1,6,6,0,0,0,0,2,0,0,0,0,0,0
22851,-33.448615228213406,1.300016400772493,4.75118481896604,5,0,0,0,0,0,0,0,0,2,0,7,5,1,0,0,0,0,0,4,2,1,1,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22852,-25.435184423929524,6.731201113776024,-3.641264053956441,9,0,0,0,0,0,0,0,2,0,0,11,1,0,0,6,5,0,1,2,2,0,0,0,0,0,0,0,0,9,2,0,0,0,1,1,0,0,0,0,0,0
22853,-3.557026894152309,-3.1759783269528157,-0.6497227784075612,19,3,0,0,0,0,0,0,2,3,0,27,10,1,0,12,6,0,4,8,5,1,1,0,0,5,2,1,1,12,6,0,0,0,0,3,0,0,0,0,0,0
22854,-25.427080892087748,6.700196504917395,-3.5716599300077374,9,0,0,0,0,0,0,0,2,0,0,11,1,0,0,6,5,0,1,2,2,1,1,0,0,0,0,0,0,9,2,0,0,0,1,1,0,0,0,0,0,0
